time,max_disp,kinetic,cfl,residual
1.538000e+00,1.004539e-01,7.093164e-03,1.788246e-01,3.906954e-05
1.540000e+00,1.004621e-01,7.065521e-03,1.786954e-01,3.900684e-05
1.542000e+00,1.004778e-01,7.027158e-03,1.785665e-01,3.891579e-05
1.544000e+00,1.004996e-01,6.977475e-03,1.784380e-01,3.879389e-05
1.546000e+00,1.005261e-01,6.916222e-03,1.783099e-01,3.863975e-05
1.548000e+00,1.005556e-01,6.842964e-03,1.781821e-01,3.845215e-05
1.550000e+00,1.005868e-01,6.757468e-03,1.780547e-01,3.822973e-05
1.552000e+00,1.006182e-01,6.658968e-03,1.779276e-01,3.797044e-05
1.554000e+00,1.006485e-01,6.546964e-03,1.778009e-01,3.767160e-05
1.556000e+00,1.006765e-01,6.421493e-03,1.776744e-01,3.733143e-05
1.558000e+00,1.007016e-01,6.283692e-03,1.775482e-01,3.695042e-05
1.560000e+00,1.007229e-01,6.135476e-03,1.774222e-01,3.653180e-05
1.562000e+00,1.007401e-01,5.979578e-03,1.772964e-01,3.608131e-05
1.564000e+00,1.007530e-01,5.818718e-03,1.771707e-01,3.560614e-05
1.566000e+00,1.007617e-01,5.655213e-03,1.770452e-01,3.511308e-05
1.568000e+00,1.007663e-01,5.490770e-03,1.769198e-01,3.460762e-05
1.570000e+00,1.007670e-01,5.326290e-03,1.767945e-01,3.409323e-05
1.572000e+00,1.007643e-01,5.162290e-03,1.766693e-01,3.357170e-05
1.574000e+00,1.007583e-01,4.999112e-03,1.765441e-01,3.304403e-05
1.576000e+00,1.007495e-01,4.836860e-03,1.764190e-01,3.251062e-05
1.578000e+00,1.007381e-01,4.675641e-03,1.762940e-01,3.197149e-05
1.580000e+00,1.007242e-01,4.515740e-03,1.761690e-01,3.142701e-05
1.582000e+00,1.007080e-01,4.357448e-03,1.760441e-01,3.087794e-05
1.584000e+00,1.006897e-01,4.201036e-03,1.759191e-01,3.032514e-05
1.586000e+00,1.006692e-01,4.046643e-03,1.757942e-01,2.976921e-05
1.588000e+00,1.006467e-01,3.893980e-03,1.756693e-01,2.920974e-05
1.590000e+00,1.006222e-01,3.742538e-03,1.755444e-01,2.864497e-05
1.592000e+00,1.005957e-01,3.591725e-03,1.754195e-01,2.807235e-05
1.594000e+00,1.005675e-01,3.441150e-03,1.752945e-01,2.748938e-05
1.596000e+00,1.005378e-01,3.290873e-03,1.751694e-01,2.689471e-05
1.598000e+00,1.005068e-01,3.141480e-03,1.750443e-01,2.628891e-05
1.600000e+00,1.004751e-01,2.993611e-03,1.749192e-01,2.567381e-05
1.602000e+00,1.004430e-01,2.848171e-03,1.747939e-01,2.505210e-05
1.604000e+00,1.004113e-01,2.706218e-03,1.746685e-01,2.442759e-05
1.606000e+00,1.003807e-01,2.568766e-03,1.745430e-01,2.380483e-05
1.608000e+00,1.003521e-01,2.436550e-03,1.744173e-01,2.318810e-05
1.610000e+00,1.003261e-01,2.309821e-03,1.742914e-01,2.258030e-05
1.612000e+00,1.003038e-01,2.188389e-03,1.741653e-01,2.198227e-05
1.614000e+00,1.002860e-01,2.071810e-03,1.740391e-01,2.139305e-05
1.616000e+00,1.002733e-01,1.959659e-03,1.739125e-01,2.081095e-05
1.618000e+00,1.002664e-01,1.851716e-03,1.737858e-01,2.023477e-05
1.620000e+00,1.002658e-01,1.748011e-03,1.736587e-01,1.966459e-05
1.622000e+00,1.002719e-01,1.648779e-03,1.735314e-01,1.910185e-05
1.624000e+00,1.002848e-01,1.554088e-03,1.734038e-01,1.854827e-05
1.626000e+00,1.003045e-01,1.463787e-03,1.732758e-01,1.800446e-05
1.628000e+00,1.003311e-01,1.377563e-03,1.731476e-01,1.746983e-05
1.630000e+00,1.003642e-01,1.295085e-03,1.730189e-01,1.694312e-05
1.632000e+00,1.004037e-01,1.216081e-03,1.729433e-01,1.642312e-05
1.634000e+00,1.004493e-01,1.140286e-03,1.728701e-01,1.590871e-05
1.636000e+00,1.005008e-01,1.067400e-03,1.727970e-01,1.539852e-05
1.638000e+00,1.005579e-01,9.970978e-04,1.727242e-01,1.489065e-05
1.640000e+00,1.006204e-01,9.292215e-04,1.726516e-01,1.438335e-05
1.642000e+00,1.006880e-01,8.639659e-04,1.725792e-01,1.387662e-05
1.644000e+00,1.007604e-01,8.021079e-04,1.725069e-01,1.337438e-05
1.646000e+00,1.008375e-01,7.448845e-04,1.724348e-01,1.288580e-05
1.648000e+00,1.009190e-01,6.935790e-04,1.723629e-01,1.242388e-05
1.650000e+00,1.010044e-01,6.490518e-04,1.722911e-01,1.200170e-05
1.652000e+00,1.010935e-01,6.115501e-04,1.722194e-01,1.162871e-05
1.654000e+00,1.011858e-01,5.808653e-04,1.721478e-01,1.130959e-05
1.656000e+00,1.012809e-01,5.567177e-04,1.720763e-01,1.104620e-05
1.658000e+00,1.013783e-01,5.389330e-04,1.720049e-01,1.084030e-05
1.660000e+00,1.014774e-01,5.275139e-04,1.719336e-01,1.069464e-05
1.662000e+00,1.015779e-01,5.221221e-04,1.718624e-01,1.061039e-05
1.664000e+00,1.016791e-01,5.219626e-04,1.717913e-01,1.058336e-05
1.666000e+00,1.017806e-01,5.258120e-04,1.717202e-01,1.060344e-05
1.668000e+00,1.018820e-01,5.325178e-04,1.716493e-01,1.065782e-05
1.670000e+00,1.019827e-01,5.414168e-04,1.715784e-01,1.073647e-05
1.672000e+00,1.020825e-01,5.525506e-04,1.715075e-01,1.083577e-05
1.674000e+00,1.021811e-01,5.664582e-04,1.714367e-01,1.095847e-05
1.676000e+00,1.022782e-01,5.837007e-04,1.713658e-01,1.110966e-05
1.678000e+00,1.023736e-01,6.044635e-04,1.712950e-01,1.129202e-05
1.680000e+00,1.024672e-01,6.284817e-04,1.712241e-01,1.150361e-05
1.682000e+00,1.025588e-01,6.552067e-04,1.711531e-01,1.173885e-05
1.684000e+00,1.026484e-01,6.840763e-04,1.710820e-01,1.199115e-05
1.686000e+00,1.027356e-01,7.146583e-04,1.710538e-01,1.225503e-05
1.688000e+00,1.028204e-01,7.466187e-04,1.710531e-01,1.252652e-05
1.690000e+00,1.029025e-01,7.797251e-04,1.710519e-01,1.280274e-05
1.692000e+00,1.029816e-01,8.138033e-04,1.710500e-01,1.308172e-05
1.694000e+00,1.030574e-01,8.487736e-04,1.710475e-01,1.336230e-05
1.696000e+00,1.031293e-01,8.845002e-04,1.710443e-01,1.364369e-05
1.698000e+00,1.031971e-01,9.206369e-04,1.710404e-01,1.392419e-05
1.700000e+00,1.032602e-01,9.565444e-04,1.710358e-01,1.420010e-05
1.702000e+00,1.033182e-01,9.913889e-04,1.710304e-01,1.446600e-05
1.704000e+00,1.033706e-01,1.024595e-03,1.710242e-01,1.471704e-05
1.706000e+00,1.034172e-01,1.055915e-03,1.710171e-01,1.495097e-05
1.708000e+00,1.034576e-01,1.085424e-03,1.710091e-01,1.516813e-05
1.710000e+00,1.034919e-01,1.113290e-03,1.710000e-01,1.537024e-05
1.712000e+00,1.035201e-01,1.139641e-03,1.709898e-01,1.555889e-05
1.714000e+00,1.035425e-01,1.164651e-03,1.709784e-01,1.573541e-05
1.716000e+00,1.035592e-01,1.188794e-03,1.709657e-01,1.590219e-05
1.718000e+00,1.035710e-01,1.212979e-03,1.709517e-01,1.606417e-05
1.720000e+00,1.035782e-01,1.238387e-03,1.709363e-01,1.622853e-05
1.722000e+00,1.035846e-01,1.266244e-03,1.709194e-01,1.640331e-05
1.724000e+00,1.036182e-01,1.297578e-03,1.709009e-01,1.659559e-05
1.726000e+00,1.036480e-01,1.333146e-03,1.708808e-01,1.681042e-05
1.728000e+00,1.036733e-01,1.373572e-03,1.708591e-01,1.705120e-05
1.730000e+00,1.036931e-01,1.419503e-03,1.708355e-01,1.732070e-05
1.732000e+00,1.037069e-01,1.471700e-03,1.708100e-01,1.762190e-05
1.734000e+00,1.037141e-01,1.531094e-03,1.707826e-01,1.795830e-05
1.736000e+00,1.037144e-01,1.598623e-03,1.707532e-01,1.833350e-05
1.738000e+00,1.037077e-01,1.675290e-03,1.707217e-01,1.875071e-05
1.740000e+00,1.036941e-01,1.762166e-03,1.706881e-01,1.921297e-05
1.742000e+00,1.036737e-01,1.860353e-03,1.706523e-01,1.972303e-05
1.744000e+00,1.036468e-01,1.971030e-03,1.706144e-01,2.028336e-05
1.746000e+00,1.036137e-01,2.095259e-03,1.705741e-01,2.089574e-05
1.748000e+00,1.035747e-01,2.234017e-03,1.705316e-01,2.156086e-05
1.750000e+00,1.035300e-01,2.388007e-03,1.704868e-01,2.227805e-05
1.752000e+00,1.034794e-01,2.557703e-03,1.704397e-01,2.304523e-05
1.754000e+00,1.034229e-01,2.743355e-03,1.703903e-01,2.385918e-05
1.756000e+00,1.033599e-01,2.945087e-03,1.703385e-01,2.471603e-05
1.758000e+00,1.032898e-01,3.162981e-03,1.703051e-01,2.561184e-05
1.760000e+00,1.032117e-01,3.397303e-03,1.703129e-01,2.654334e-05
1.762000e+00,1.031246e-01,3.648218e-03,1.703193e-01,2.750780e-05
1.764000e+00,1.030272e-01,3.915931e-03,1.703243e-01,2.850263e-05
1.766000e+00,1.029186e-01,4.200484e-03,1.703280e-01,2.952526e-05
1.768000e+00,1.027976e-01,4.501687e-03,1.703303e-01,3.057264e-05
1.770000e+00,1.026632e-01,4.819024e-03,1.703311e-01,3.164114e-05
1.772000e+00,1.025148e-01,5.151881e-03,1.703303e-01,3.272685e-05
1.774000e+00,1.023517e-01,5.499336e-03,1.703281e-01,3.382569e-05
1.776000e+00,1.021739e-01,5.860479e-03,1.703243e-01,3.493353e-05
1.778000e+00,1.019813e-01,6.234489e-03,1.703188e-01,3.604687e-05
1.780000e+00,1.017742e-01,6.621295e-03,1.703118e-01,3.716387e-05
1.782000e+00,1.015530e-01,7.021322e-03,1.703032e-01,3.828474e-05
1.784000e+00,1.013183e-01,7.435434e-03,1.702928e-01,3.941096e-05
1.786000e+00,1.010706e-01,7.864777e-03,1.702809e-01,4.054479e-05
1.788000e+00,1.008106e-01,8.310828e-03,1.702672e-01,4.168898e-05
1.790000e+00,1.005387e-01,8.775437e-03,1.702519e-01,4.284691e-05
1.792000e+00,1.002551e-01,9.260013e-03,1.702349e-01,4.402154e-05
1.794000e+00,9.995984e-02,9.765678e-03,1.702162e-01,4.521467e-05
1.796000e+00,9.965279e-02,1.029296e-02,1.701959e-01,4.642677e-05
1.798000e+00,9.933348e-02,1.084173e-02,1.701741e-01,4.765678e-05
1.800000e+00,9.900129e-02,1.141132e-02,1.701507e-01,4.890239e-05
1.802000e+00,9.865541e-02,1.200137e-02,1.701259e-01,5.016128e-05
1.804000e+00,9.829491e-02,1.261160e-02,1.700996e-01,5.143178e-05
1.806000e+00,9.791885e-02,1.324083e-02,1.700720e-01,5.271167e-05
1.808000e+00,9.752632e-02,1.388903e-02,1.700430e-01,5.399913e-05
1.810000e+00,9.711651e-02,1.455487e-02,1.700128e-01,5.529235e-05
1.812000e+00,9.668885e-02,1.523662e-02,1.699813e-01,5.658804e-05
1.814000e+00,9.624297e-02,1.593251e-02,1.699487e-01,5.788274e-05
1.816000e+00,9.577883e-02,1.664093e-02,1.699149e-01,5.917343e-05
1.818000e+00,9.529667e-02,1.736062e-02,1.698800e-01,6.045782e-05
1.820000e+00,9.479707e-02,1.808991e-02,1.698440e-01,6.173377e-05
1.822000e+00,9.428089e-02,1.882808e-02,1.698069e-01,6.299979e-05
1.824000e+00,9.374922e-02,1.957399e-02,1.697893e-01,6.425488e-05
1.826000e+00,9.320333e-02,2.032664e-02,1.699520e-01,6.549789e-05
1.828000e+00,9.264455e-02,2.108594e-02,1.701110e-01,6.672862e-05
1.830000e+00,9.207425e-02,2.185045e-02,1.702662e-01,6.794651e-05
1.832000e+00,9.149371e-02,2.262088e-02,1.704174e-01,6.915170e-05
1.834000e+00,9.090404e-02,2.339649e-02,1.705644e-01,7.034483e-05
1.836000e+00,9.030618e-02,2.417748e-02,1.707072e-01,7.152612e-05
1.838000e+00,8.970082e-02,2.496318e-02,1.708456e-01,7.269579e-05
1.840000e+00,8.908841e-02,2.575221e-02,1.709798e-01,7.385292e-05
1.842000e+00,8.846920e-02,2.654290e-02,1.711096e-01,7.499589e-05
1.844000e+00,8.784318e-02,2.733316e-02,1.712352e-01,7.612265e-05
1.846000e+00,8.721020e-02,2.812156e-02,1.713564e-01,7.723149e-05
1.848000e+00,8.656996e-02,2.890603e-02,1.714735e-01,7.832077e-05
1.850000e+00,8.592214e-02,2.968278e-02,1.715865e-01,7.938731e-05
1.852000e+00,8.526645e-02,3.045196e-02,1.717588e-01,8.042958e-05
1.854000e+00,8.460288e-02,3.120813e-02,1.719451e-01,8.144505e-05
1.856000e+00,8.393198e-02,3.194885e-02,1.721271e-01,8.242957e-05
1.858000e+00,8.325479e-02,3.267227e-02,1.723048e-01,8.338149e-05
1.860000e+00,8.257270e-02,3.337764e-02,1.724782e-01,8.430026e-05
1.862000e+00,8.188727e-02,3.406367e-02,1.726470e-01,8.518561e-05
1.864000e+00,8.120025e-02,3.472984e-02,1.728111e-01,8.603742e-05
1.866000e+00,8.051349e-02,3.537616e-02,1.729702e-01,8.685633e-05
1.868000e+00,7.982882e-02,3.600383e-02,1.731245e-01,8.764403e-05
1.870000e+00,7.914802e-02,3.661318e-02,1.732738e-01,8.840230e-05
1.872000e+00,7.847264e-02,3.720676e-02,1.734182e-01,8.913366e-05
1.874000e+00,7.780396e-02,3.778566e-02,1.735828e-01,8.984095e-05
1.876000e+00,7.714289e-02,3.835221e-02,1.738173e-01,9.052673e-05
1.878000e+00,7.648987e-02,3.890822e-02,1.740479e-01,9.119391e-05
1.880000e+00,7.584489e-02,3.945611e-02,1.742746e-01,9.184539e-05
1.882000e+00,7.520744e-02,3.999796e-02,1.744972e-01,9.248413e-05
1.884000e+00,7.457653e-02,4.053561e-02,1.747158e-01,9.311263e-05
1.886000e+00,7.395074e-02,4.107074e-02,1.749303e-01,9.373313e-05
1.888000e+00,7.333571e-02,4.160339e-02,1.751407e-01,9.434674e-05
1.890000e+00,7.272616e-02,4.213526e-02,1.753895e-01,9.495460e-05
1.892000e+00,7.211687e-02,4.266575e-02,1.756688e-01,9.555744e-05
1.894000e+00,7.150665e-02,4.319505e-02,1.759433e-01,9.615517e-05
1.896000e+00,7.089425e-02,4.372068e-02,1.762132e-01,9.674660e-05
1.898000e+00,7.027844e-02,4.424292e-02,1.764783e-01,9.733061e-05
1.900000e+00,6.965806e-02,4.475919e-02,1.767389e-01,9.790607e-05
1.902000e+00,6.903211e-02,4.526896e-02,1.769949e-01,9.847142e-05
1.904000e+00,6.839976e-02,4.577002e-02,1.772463e-01,9.902536e-05
1.906000e+00,6.776045e-02,4.626107e-02,1.774934e-01,9.956618e-05
1.908000e+00,6.711386e-02,4.674117e-02,1.777361e-01,1.000929e-04
1.910000e+00,6.645994e-02,4.720918e-02,1.779744e-01,1.006046e-04
1.912000e+00,6.579887e-02,4.766481e-02,1.782086e-01,1.011006e-04
1.914000e+00,6.513105e-02,4.810712e-02,1.784386e-01,1.015807e-04
1.916000e+00,6.445703e-02,4.853735e-02,1.786645e-01,1.020451e-04
1.918000e+00,6.377750e-02,4.895467e-02,1.788862e-01,1.024942e-04
1.920000e+00,6.309318e-02,4.936016e-02,1.791037e-01,1.029286e-04
1.922000e+00,6.240478e-02,4.975432e-02,1.793170e-01,1.033491e-04
1.924000e+00,6.171294e-02,5.013770e-02,1.795261e-01,1.037565e-04
1.926000e+00,6.101817e-02,5.050960e-02,1.797309e-01,1.041509e-04
1.928000e+00,6.032079e-02,5.087110e-02,1.799323e-01,1.045325e-04
1.930000e+00,5.962096e-02,5.122277e-02,1.802054e-01,1.049024e-04
1.932000e+00,5.891860e-02,5.156563e-02,1.804735e-01,1.052614e-04
1.934000e+00,5.821343e-02,5.190035e-02,1.807367e-01,1.056106e-04
1.936000e+00,5.750501e-02,5.222838e-02,1.809951e-01,1.059511e-04
1.938000e+00,5.679273e-02,5.255010e-02,1.812487e-01,1.062840e-04
1.940000e+00,5.607592e-02,5.286590e-02,1.814975e-01,1.066097e-04
1.942000e+00,5.535385e-02,5.317569e-02,1.817415e-01,1.069285e-04
1.944000e+00,5.462584e-02,5.347898e-02,1.819808e-01,1.072401e-04
1.946000e+00,5.389127e-02,5.377513e-02,1.822153e-01,1.075439e-04
1.948000e+00,5.314967e-02,5.406347e-02,1.824453e-01,1.078395e-04
1.950000e+00,5.240072e-02,5.434330e-02,1.826708e-01,1.081261e-04
1.952000e+00,5.164432e-02,5.461402e-02,1.828918e-01,1.084032e-04
1.954000e+00,5.088056e-02,5.487524e-02,1.831084e-01,1.086704e-04
1.956000e+00,5.010974e-02,5.512679e-02,1.833208e-01,1.089275e-04
1.958000e+00,4.933234e-02,5.536878e-02,1.835289e-01,1.091746e-04
1.960000e+00,4.854900e-02,5.560137e-02,1.837327e-01,1.094118e-04
1.962000e+00,4.776043e-02,5.582483e-02,1.839324e-01,1.096393e-04
1.964000e+00,4.696396e-02,5.772183e-02,1.841626e-01,1.106233e-04
1.966000e+00,4.614556e-02,6.517193e-02,1.845118e-01,1.146762e-04
1.968000e+00,4.528893e-02,7.292147e-02,1.848877e-01,1.217289e-04
1.970000e+00,4.438920e-02,7.468995e-02,1.852280e-01,1.260525e-04
1.972000e+00,4.343378e-02,7.926258e-02,1.855897e-01,1.288040e-04
1.974000e+00,4.239042e-02,7.927334e-02,1.859540e-01,1.306774e-04
1.976000e+00,4.125184e-02,8.232116e-02,1.863017e-01,1.319641e-04
1.978000e+00,4.004662e-02,8.425412e-02,1.866603e-01,1.340289e-04
1.980000e+00,3.894774e-02,8.725109e-02,1.870006e-01,1.360469e-04
1.982000e+00,3.786401e-02,8.232033e-02,1.873504e-01,1.350747e-04
1.984000e+00,3.669494e-02,8.220909e-02,1.876670e-01,1.332029e-04
1.986000e+00,3.556584e-02,6.993536e-02,1.879687e-01,1.276561e-04
1.988000e+00,3.458755e-02,7.322182e-02,1.882639e-01,1.242404e-04
1.990000e+00,3.387448e-02,5.553222e-02,1.885251e-01,1.173044e-04
1.992000e+00,3.327685e-02,4.421729e-02,1.887771e-01,1.029256e-04
1.994000e+00,3.270440e-02,3.640684e-02,1.890141e-01,9.287236e-05
1.996000e+00,3.213525e-02,3.147692e-02,1.892354e-01,8.537202e-05
1.998000e+00,3.156731e-02,2.706684e-02,1.894560e-01,7.906810e-05
2.000000e+00,3.099462e-02,2.750093e-02,1.896683e-01,7.672239e-05
2.002000e+00,3.041923e-02,2.579546e-02,1.898627e-01,7.584276e-05
2.004000e+00,2.984131e-02,2.601162e-02,1.900513e-01,7.479536e-05
2.006000e+00,2.925774e-02,2.505235e-02,1.902208e-01,7.422119e-05
2.008000e+00,2.866856e-02,2.540794e-02,1.904130e-01,7.381917e-05
2.010000e+00,2.807067e-02,2.509909e-02,1.906698e-01,7.385211e-05
2.012000e+00,2.746512e-02,2.559934e-02,1.909307e-01,7.395276e-05
2.014000e+00,2.685222e-02,2.567332e-02,1.911934e-01,7.437903e-05
2.016000e+00,2.623684e-02,2.502960e-02,1.914517e-01,7.398275e-05
2.018000e+00,2.561777e-02,2.535584e-02,1.916683e-01,7.375026e-05
2.020000e+00,2.500680e-02,2.562875e-02,1.918886e-01,7.421340e-05
2.022000e+00,2.446780e-02,2.594774e-02,1.921080e-01,7.464273e-05
2.024000e+00,2.392595e-02,2.646617e-02,1.923213e-01,7.524609e-05
2.026000e+00,2.337998e-02,2.687664e-02,1.925311e-01,7.591221e-05
2.028000e+00,2.282925e-02,2.748386e-02,1.927396e-01,7.663242e-05
2.030000e+00,2.227166e-02,2.837048e-02,1.929491e-01,7.766970e-05
2.032000e+00,2.170806e-02,2.889218e-02,1.931498e-01,7.865546e-05
2.034000e+00,2.113920e-02,2.943793e-02,1.933469e-01,7.938427e-05
2.036000e+00,2.056337e-02,3.017354e-02,1.935267e-01,8.023659e-05
2.038000e+00,2.014187e-02,3.003187e-02,1.937022e-01,8.058296e-05
2.040000e+00,2.000389e-02,3.098598e-02,1.938567e-01,8.117787e-05
2.042000e+00,1.982647e-02,3.244140e-02,1.940290e-01,8.276524e-05
2.044000e+00,1.961879e-02,3.237419e-02,1.942014e-01,8.367692e-05
2.046000e+00,1.940575e-02,3.400460e-02,1.943691e-01,8.468538e-05
2.048000e+00,1.924975e-02,3.409791e-02,1.945291e-01,8.578139e-05
2.050000e+00,1.908720e-02,3.391861e-02,1.946518e-01,8.569563e-05
2.052000e+00,1.890088e-02,3.575185e-02,1.948232e-01,8.675569e-05
2.054000e+00,1.866941e-02,3.625947e-02,1.950278e-01,8.821631e-05
2.056000e+00,1.840057e-02,3.803278e-02,1.952423e-01,8.958820e-05
2.058000e+00,1.809600e-02,3.816252e-02,1.954398e-01,9.074546e-05
2.060000e+00,1.776136e-02,3.960514e-02,1.956364e-01,9.167866e-05
2.062000e+00,1.740778e-02,3.954294e-02,1.958013e-01,9.249129e-05
2.064000e+00,1.703537e-02,4.116650e-02,1.959742e-01,9.339816e-05
2.066000e+00,1.664227e-02,4.168385e-02,1.961547e-01,9.463828e-05
2.068000e+00,1.640550e-02,4.238681e-02,1.963243e-01,9.531967e-05
2.070000e+00,1.624190e-02,4.369458e-02,1.964937e-01,9.646789e-05
2.072000e+00,1.607542e-02,4.449498e-02,1.966643e-01,9.764918e-05
2.074000e+00,1.591100e-02,4.564219e-02,1.968320e-01,9.872342e-05
2.076000e+00,1.574947e-02,4.661916e-02,1.969965e-01,9.988360e-05
2.078000e+00,1.559169e-02,4.875353e-02,1.971805e-01,1.015311e-04
2.080000e+00,1.543365e-02,5.300730e-02,1.973685e-01,1.047826e-04
2.082000e+00,1.527794e-02,5.509406e-02,1.975321e-01,1.081172e-04
2.084000e+00,1.512592e-02,5.817710e-02,1.976817e-01,1.106854e-04
2.086000e+00,1.497419e-02,6.044590e-02,1.978284e-01,1.132866e-04
2.088000e+00,1.482238e-02,6.294139e-02,1.979721e-01,1.155435e-04
2.090000e+00,1.466817e-02,6.509761e-02,1.981122e-01,1.177049e-04
2.092000e+00,1.450525e-02,6.959784e-02,1.982357e-01,1.206800e-04
2.094000e+00,1.442566e-02,7.341148e-02,1.983705e-01,1.243826e-04
2.096000e+00,1.434288e-02,7.691468e-02,1.985454e-01,1.275355e-04
2.098000e+00,1.422623e-02,8.457772e-02,1.987366e-01,1.320997e-04
2.100000e+00,1.407926e-02,8.819200e-02,1.989147e-01,1.367252e-04
2.102000e+00,1.405973e-02,9.348076e-02,1.990794e-01,1.402085e-04
2.104000e+00,1.462678e-02,9.725438e-02,1.992408e-01,1.436793e-04
2.106000e+00,1.518465e-02,1.013704e-01,1.993985e-01,1.466258e-04
2.108000e+00,1.573513e-02,1.047769e-01,1.995525e-01,1.493841e-04
2.110000e+00,1.640566e-02,1.080898e-01,1.997022e-01,1.518040e-04
2.112000e+00,1.710909e-02,1.093480e-01,1.998175e-01,1.534270e-04
2.114000e+00,1.781868e-02,1.132405e-01,1.999398e-01,1.552332e-04
2.116000e+00,1.853871e-02,1.152464e-01,2.000704e-01,1.572869e-04
2.118000e+00,1.927159e-02,1.180829e-01,2.001996e-01,1.589491e-04
2.120000e+00,2.002607e-02,1.254418e-01,2.003489e-01,1.623289e-04
2.122000e+00,2.080067e-02,1.260468e-01,2.004626e-01,1.650169e-04
2.124000e+00,2.159911e-02,1.316527e-01,2.005669e-01,1.670544e-04
2.126000e+00,2.242696e-02,1.334041e-01,2.006776e-01,1.694455e-04
2.128000e+00,2.339726e-02,1.369724e-01,2.007862e-01,1.711434e-04
2.130000e+00,2.454383e-02,1.446543e-01,2.009135e-01,1.745951e-04
2.132000e+00,2.569279e-02,1.469466e-01,2.010259e-01,1.777416e-04
2.134000e+00,2.683099e-02,1.516001e-01,2.011514e-01,1.798555e-04
2.136000e+00,2.794770e-02,1.542717e-01,2.013010e-01,1.820640e-04
2.138000e+00,2.902926e-02,1.575401e-01,2.014465e-01,1.838320e-04
2.140000e+00,3.006306e-02,1.582851e-01,2.015587e-01,1.850160e-04
2.142000e+00,3.104009e-02,1.621368e-01,2.016793e-01,1.863616e-04
2.144000e+00,3.221296e-02,1.640544e-01,2.018078e-01,1.880436e-04
2.146000e+00,3.343961e-02,1.667959e-01,2.019337e-01,1.893905e-04
2.148000e+00,3.473642e-02,1.687153e-01,2.020562e-01,1.907304e-04
2.150000e+00,3.601453e-02,1.706901e-01,2.021746e-01,1.918443e-04
2.152000e+00,3.726771e-02,1.789040e-01,2.023218e-01,1.946301e-04
2.154000e+00,3.848122e-02,1.771105e-01,2.024147e-01,1.964988e-04
2.156000e+00,3.964681e-02,1.820515e-01,2.025027e-01,1.973735e-04
2.158000e+00,4.075935e-02,1.824211e-01,2.026011e-01,1.988464e-04
2.160000e+00,4.180985e-02,1.845580e-01,2.026972e-01,1.995425e-04
2.162000e+00,4.279688e-02,1.896194e-01,2.028121e-01,2.014596e-04
2.164000e+00,4.383990e-02,1.893978e-01,2.029094e-01,2.028091e-04
2.166000e+00,4.522282e-02,1.909022e-01,2.029912e-01,2.031682e-04
2.168000e+00,4.658560e-02,1.906645e-01,2.030693e-01,2.035187e-04
2.170000e+00,4.791779e-02,1.907164e-01,2.031435e-01,2.034803e-04
2.172000e+00,4.921036e-02,1.900499e-01,2.032583e-01,2.033257e-04
2.174000e+00,5.045388e-02,1.893413e-01,2.033780e-01,2.029671e-04
2.176000e+00,5.164024e-02,1.883108e-01,2.034927e-01,2.025094e-04
2.178000e+00,5.276224e-02,1.872052e-01,2.036025e-01,2.019433e-04
2.180000e+00,5.378583e-02,1.882218e-01,2.037203e-01,2.019098e-04
2.182000e+00,5.507887e-02,1.890188e-01,2.038328e-01,2.024178e-04
2.184000e+00,5.638114e-02,1.876499e-01,2.039343e-01,2.022733e-04
2.186000e+00,5.766055e-02,1.902610e-01,2.040322e-01,2.026074e-04
2.188000e+00,5.889312e-02,1.900141e-01,2.041526e-01,2.032250e-04
2.190000e+00,6.006504e-02,1.883269e-01,2.042507e-01,2.027418e-04
2.192000e+00,6.117621e-02,1.904475e-01,2.043454e-01,2.028507e-04
2.194000e+00,6.232769e-02,1.927734e-01,2.044505e-01,2.040532e-04
2.196000e+00,6.384983e-02,1.932269e-01,2.045479e-01,2.048056e-04
2.198000e+00,6.534640e-02,1.904474e-01,2.046272e-01,2.041998e-04
2.200000e+00,6.681297e-02,1.917119e-01,2.047007e-01,2.038014e-04
2.202000e+00,6.824310e-02,1.911300e-01,2.047924e-01,2.039611e-04
2.204000e+00,6.962097e-02,1.909464e-01,2.048775e-01,2.037934e-04
2.206000e+00,7.093793e-02,1.905730e-01,2.049642e-01,2.036533e-04
2.208000e+00,7.218150e-02,1.883898e-01,2.050465e-01,2.029755e-04
2.210000e+00,7.357702e-02,1.865899e-01,2.051163e-01,2.019176e-04
2.212000e+00,7.499847e-02,1.813381e-01,2.051951e-01,2.000164e-04
2.214000e+00,7.637078e-02,1.811262e-01,2.053085e-01,1.985364e-04
2.216000e+00,7.768941e-02,1.744337e-01,2.054112e-01,1.966385e-04
2.218000e+00,7.895037e-02,1.739880e-01,2.055195e-01,1.946600e-04
2.220000e+00,8.015163e-02,1.670070e-01,2.056198e-01,1.925812e-04
2.222000e+00,8.129042e-02,1.633518e-01,2.057123e-01,1.895684e-04
2.224000e+00,8.237067e-02,1.608176e-01,2.058079e-01,1.877769e-04
2.226000e+00,8.339080e-02,1.607993e-01,2.059278e-01,1.870372e-04
2.228000e+00,8.438305e-02,1.539042e-01,2.060330e-01,1.850301e-04
2.230000e+00,8.564746e-02,1.505548e-01,2.061264e-01,1.820102e-04
2.232000e+00,8.687698e-02,1.454575e-01,2.062164e-01,1.794678e-04
2.234000e+00,8.814966e-02,1.415054e-01,2.062988e-01,1.767068e-04
